PC1,PC2,PC3,PC4,PC5,PC6,PC7
-1.8318099875553717,-0.7179637768739273,0.0672739051555402,0.4566555567523535,0.7668484533699694,-0.7510083833828642,0.037909409324332635
-1.3918121810778024,1.3675506428273916,2.2181816453087655,-1.4744289724008153,1.204204152707348,1.6751084256515116,-1.1704152940607473
-0.43609444968446615,1.4763801236721836,-0.8855042933071146,0.37807276047453175,0.007434358310822007,0.5867835705337971,0.39674316241316315
1.0017889771321418,0.5370452532633991,0.10798658657658428,-0.1418550636227247,-0.5190547676163328,1.5346084973498404,0.5560456409120181
-1.4131562623992833,-1.6277420748111664,-0.4643164990127359,0.7649692564073822,1.3524639692394749,0.8350305099586048,0.08196817713213173
-1.9360100861272849,-1.0526932429568958,1.6955571507415204,-0.7129141165375052,0.4387007787609693,0.9511849713033538,-0.5082406653848294
-1.779461609346884,1.6837859404717854,-0.09181184224637587,-0.3110474229185384,0.21220980823503904,1.5424017014976177,-0.9674253386951941
-0.31228422969882413,0.1547003069368093,0.3634773711900847,-0.07718245095366984,-0.08362902567659483,0.6679036291225237,1.5914216501030425
-1.1410075853718142,0.43275347108981466,-0.4532954053145653,0.43386198119329056,0.3899781848915767,-0.0678098451550244,0.33103202696642403
1.9931923611822149,1.4726678284260375,0.4077366871890256,-0.20635874242312524,0.5283427891411635,0.7372617289795698,0.920158130745464
-0.9206323584201649,1.321932221700668,-0.3925438476185993,0.13601759968053823,0.0035246978268654934,0.2896720283866462,-0.2526484303501874
-0.6857265396299361,1.0123651951190857,1.5767519447328189,-0.8929008552980737,1.2695124746104964,1.083814375245948,0.2050673755764628
-0.7978864603937975,0.830789751577623,0.850490918723206,-0.5954852291180287,-0.31040691321545927,1.022417861285632,0.5598405684614045
-1.2361172742556563,1.8336457137696591,-0.17066694338181657,-0.23045585062455165,-0.07261847764860124,1.0582288993776185,-1.041875052358201
-1.1454273583343193,-0.2983289854802013,1.0953525682384675,-0.4411614017454751,0.08032592051001042,0.5933212544236182,0.5408435512374627
-0.5869349031925107,0.28955835371527777,-0.9576266140490518,0.9317580735314601,0.3372981353930747,-1.0021471508606221,1.7045593433377366
-0.5245561572605292,2.1614380523396717,0.8259450431645745,-0.8781415912254232,-0.8851422825985635,1.0093282191251634,0.38078041998599804
-1.2602941959876088,1.0704981846078172,-0.36531163522941285,0.13165760311074837,0.24591340765154737,0.6540461254424214,-0.2636063157601843
-0.025815421444197326,0.8830454333920573,-0.3272943376716906,0.46104146218545516,1.7451367522228995,-0.036049776863602126,0.5854630637513487
-2.4293337404346116,0.5008030071568625,0.5741490822537065,-0.32670156747531587,0.4791363760555134,0.5251808946704625,-1.5410600403020291
-2.8233724785951164,0.046722094709671244,-0.2157832117580496,-0.03483970005989107,-0.7743978951478478,1.2015976018515777,-1.1094203094655537
-2.743492393403666,-0.492779672076656,-0.3191468603720158,0.27802580954905826,-0.6635404756253458,0.3602005845886447,-0.39677832778667776
-1.438902117557921,0.019329266827748496,-0.20994935592669517,0.3314196899444747,0.5779560614430805,0.1780947807387519,-0.17858464574593017
0.4017667779444048,2.5905694668285855,0.0021316693763664464,-0.22787266822075977,0.8824398979093229,0.5845905056475115,-0.9843094711134928
-1.2452927926264394,0.1891708876298923,-0.14782456657021173,0.29189675384077657,0.38621206429779836,-0.14885706102295088,-0.28706954694377324
-2.565703855767286,-0.764057090112564,-1.8030708725698659,1.4106921530841983,-0.144899475422478,-0.8991964579159856,-0.5409422897624215
-1.6551716029139796,0.2939713873845796,-0.11667515415682779,0.2603971707905411,0.4829181372289503,-0.1270647069228247,-0.0282740094900505
-0.8743907318469871,1.9672619772016497,-1.9986501181246805,1.0211590379385014,0.39331070300038246,-0.09433937277443273,-0.4556316509607661
-2.789648188941151,-1.590784663259715,-0.018962440906816612,0.44556148341768204,-0.47362339150988003,-0.48750295890467604,-0.6539651392157431
-0.47788211727081864,2.5100706014116634,-1.5551281335465204,0.8582767073669052,1.8283159313432953,-0.21758825862390782,-0.25695234822169727
-0.8289026653569566,2.198998965303532,-1.2433752067047956,0.7155737305234887,1.9492541549394358,-0.1526377429277331,-0.7829707969366491
-1.2472945250191416,-0.04189984998812626,1.1879149276739644,-0.5044072869609859,-0.05493933997680429,0.24099935402412723,0.6140336906451208
-2.440870038762388,-1.0799245985453638,0.3962575005954412,0.28307220014263124,1.0255851089926187,-0.4438945479026206,-0.40559938653751215
-1.1025561579090308,-0.6058349202819581,1.8206002961603078,-0.4601040301540385,1.728359544288022,-0.4309390958281528,0.8552987921214855
-3.4342947955872325,-1.6434969200403942,0.2014224500980893,0.30081938510812095,-0.2866702071469518,-0.32299795363919026,-0.6899009454287717
-1.3245856299223775,0.45379151744506896,1.0952606527798172,-0.7134807882436897,-0.04197436411858672,1.3626473126552368,0.20446488944549332
-1.7467609167121603,-0.9595331258001794,-0.8453377800632469,0.8417185020724015,-0.7485636565295095,-0.5208807106832818,0.5473654160195838
-2.2380444705200784,-1.1019578065183653,-0.5088598973723834,0.6698090184573361,-0.6636691714466728,-0.5895680549986647,0.1726352801934648
-1.9311825344639348,1.9755168339584601,0.8498137283826827,-0.7042800494735535,1.703645982247617,1.192579144684423,-1.4494472984813866
-1.8292134465190613,2.0238876346437293,-0.015198835207189284,-0.35741086945690403,0.011555321012549358,1.0328088242423077,-0.8379279578138448
-1.7231399151855165,-0.422657194229794,-0.2824483290610255,0.6158962700785577,0.7694286193876603,-0.6603748475192206,0.7620046746473808
-2.298980453451629,-0.15704467049876403,-0.6028824810715856,0.4234463926712981,-0.8647729058901461,0.10952780694577388,0.0487054722498211
-2.1847651647231627,-0.3889107091178114,-1.1539565260932063,1.1752041777459266,1.2467372335742792,-1.2087829555046745,-0.7850760038746374
-0.33651680374736914,0.1946118168243083,-2.077577199849205,1.6846870319642957,0.6725679284636449,-1.5056034914219587,0.07621545670945494
-0.44465688883453147,-0.9393348421805102,-0.1744909571178501,0.6667937808729529,0.39653970245440306,-0.8928655041662648,-0.5156502522133984
0.622889563828265,-1.0090177817512862,-2.3519344778178137,1.9118601402956683,1.0279582860362477,-0.25513500528502836,-0.8237084403301287
-0.3392880848501904,0.35374381664169285,-0.3839863268765851,0.7301909304300777,1.9939530696486174,-0.7266809108133392,1.4543210433013247
-1.2255592199462575,-0.7530337001953734,-0.22094838943572442,0.6354370335057771,0.679116790980553,-0.6968293482604122,0.15194338901853308
-0.7850047260265435,1.2249839312580284,1.4732963806602015,-0.8523547321873388,1.2580696095044008,1.0117434162146335,0.5813306954633691
-0.93136536303837,0.30617577995499523,0.22465465673176296,0.18241675425506626,2.106348787780435,0.33632224920907017,-0.20292499673902906
-0.23455043824747604,2.6354950172347653,-0.3453603808023909,0.12324963141929429,1.1695371565279293,-0.2219364761232293,0.953790126793259
0.18268044824235624,-0.31748096847826013,0.022621988849486935,0.6241613673045111,1.8375224946665631,-0.8628423776683699,0.015436896592169898
-0.9616967462398458,0.8575609867780547,1.598841016759626,-0.9089657166784367,1.4515605782815537,1.3776506011182852,0.2254191599283738
-2.0547078138371604,-0.3306083335903583,-0.03744832348445167,0.2279820105136811,0.9254968626325232,0.7136328140507646,-0.3474319846705357
-0.2448432672097143,-0.37137688411188813,0.0052158919867515505,0.5901462783367349,2.089968691573326,-0.5409139190025375,0.261934067483835
-0.029652675639355176,-0.4518928141676546,0.3131400544656488,0.48819129111535087,1.8246854181188683,-1.0351331925590352,-0.4383887402568271
-1.558594516314021,-0.8839528474256018,-0.18762599997436288,0.5861188882746418,0.8903499169972723,-0.28796256907294726,0.19356989976759514
-1.541315451648076,-0.8888306558696347,1.396446574368597,-0.3358000809831377,0.18490177039637537,-0.5260146649950478,0.8160813229786895
0.8103404915830271,-1.1020340766669596,-1.3065706807229254,1.2499708488953825,0.6076894255638776,0.3164447072002977,0.5466445334774068
-0.5617297091424126,-0.8158525602408645,-0.26221072149446767,0.6927904554880693,0.43841786320217757,-0.8218142101631352,-0.2188303228546485
-1.41616004252816,1.1482252319706825,2.006646397660422,-1.1373881848547562,1.267414502733739,0.7194000258165709,-0.0039280246241307154
-0.6918889173976984,-0.8556433395211003,-0.5659171386456677,0.816559931639976,0.7117462056557697,-0.31836820198248705,0.3499261692214171
-1.5929152119153915,-0.8784889519061748,-0.18741244727405187,0.5837858980931149,0.9024181178790776,-0.2738138452515729,0.21670604882206135
-0.016961054163553105,0.16736073853719244,-0.6410317665393346,0.8245456846376247,-0.04361852629738566,-1.5511205569584825,0.7478774733406283
-1.4983825355021023,0.030724082275909947,-0.12587786301027837,0.2773872192480978,0.560214700714319,0.13554668230180306,-0.2821418619615066
-0.520682070009296,-0.4241166116940877,-0.11798139357351269,-0.1132833651706382,-1.3819115997559017,2.2993095653954527,0.38145409734799546
-1.4906047639343727,-1.0036734696862095,1.4008778723966044,-0.3163185822341413,0.2050150402773149,-0.5026392065495241,0.7076511563685616
-1.6168106717242863,-0.2976048898990991,1.4555588275103497,-0.6313901046183961,0.07285839629778401,0.3249686722635968,0.2094330327126681
-1.4968927850204392,0.1380925721493032,1.176553893407028,-0.7528162867610969,0.1503306500824766,1.7381408175545996,-0.04545295467664771
-1.443000298405407,1.6411702065308504,-0.2504299322471446,-0.21757184392434228,0.180331944983781,1.6293386611156486,-0.9241253723026213
-0.9756078947191215,1.9732626110957923,-0.5343079214135893,-0.07059593401441762,-0.028945952535556898,1.3692334009251952,-0.4940656716357655
-1.237437065130446,-0.5790762773500812,-0.34266857427143194,0.6561876650788349,0.6934802954415952,-0.5662453105247638,0.4696054505367409
-0.011118989580578479,-0.26226321625596355,-1.616480083448974,1.256908199999793,-1.407513975324268,-1.0412034552351164,1.2886978843855024
0.5133625254012308,2.6628472100602942,-0.09788917593636046,-0.15695775884723767,0.8347920319024091,0.4698676272286418,-0.8244450134242252
-0.4608720870511,-0.5275939297792943,0.707256719656812,0.02801197849950626,-0.06636736101404668,-0.5647759183152656,1.591000637365329
-1.1767463528046638,-0.03804652287863206,0.9840163357434605,-0.16724795320795566,-0.15752569323568597,-1.0810777430588492,1.864723719487114
-1.3175204993780865,1.707484549044938,1.0752784361863326,-1.0366494575197815,-2.628942047121465,0.23636738924656206,-0.6983438961296959
-0.856955299289043,0.7821508943412188,0.009458274423186032,0.2275828458650126,-0.194268878940441,-1.2318703783251326,-0.3891614431947788
-1.9096659875885842,-0.06299079046584728,-0.07434780017257676,0.24848669626971356,0.7424232702620855,0.3379854717032721,-0.18808373259160208
-0.6187152781738837,1.270506683788734,1.8533870679075048,-1.0189088310506358,0.9410124601246159,0.28904856742523855,-0.12321088874049942
-1.239669953450026,-0.6459431048140081,-0.3093088119132753,0.6684326786654736,0.6847903490829115,-0.668224225721405,0.3793548712138835
0.1289060630100049,0.48747046786768466,-2.390041969025301,1.8351666427461348,0.5114023685948195,-1.6177164198560479,0.5251134085761853
-0.0072175359534960475,-1.3506756398879969,0.08516035847813976,0.3342127459994917,-1.6361513466154889,-0.23761736288985041,1.000366826964519
-0.9795597139631256,0.0175590897328461,-0.2930884637678079,0.6120067576075005,0.261700752550775,-1.4270068092692325,0.6316544559455888
-1.5574689980347267,0.42665939705432104,-0.009729495460635732,0.19737744156241444,0.3245419636779048,-0.4258729384899081,-0.18105620462216984
-1.2688378058156378,-1.1078167817152926,0.43844454594260424,0.07898096461207699,-1.3960600321154895,-0.36176053268042097,1.3081382261296421
0.3643018926800129,-0.10056294506350007,0.9990447033884753,-0.2638748109908866,1.5068504819354507,0.9352128160713634,0.7773943625467157
-2.2623832116251683,-0.6523183622233296,-0.5467413016941358,0.41798338128859297,-0.6605605549393895,0.5903617242139465,-0.3987729828700851
-1.0601360986249133,0.7072270285096114,1.758013928993399,-0.725444992384803,1.2731198308914795,-0.29316092770259894,0.8666034105693539
1.0533347085708027,-0.46362283494519774,-0.4541040294880774,0.1274776000251918,-1.8551602022499571,2.058924800682118,-0.005929008450339574
-0.8668359759724034,0.00450180760415038,-0.48708070155028005,0.47850320963481097,0.511363954144787,0.33787188662874423,-0.05870003902422038
-0.4704457434458531,0.41126922364548657,-0.9712655437859725,0.708234302334301,0.41384064937976583,0.34407459190852524,0.7982871081016581
1.0064804482252987,1.3049209717117785,0.4611170074878111,-0.5374502904345269,1.226636793835493,2.9884200513607357,0.3497954084110823
-1.0350958734114075,-0.8010043843268324,-0.5637816116425565,0.7932300298247086,0.8324282144738231,-0.17688096376874463,0.5812876597660815
0.7156000046886299,1.2151087747801923,0.4289059614275011,-0.0640214573277959,1.0472039208230302,0.19545432170024898,2.4017613086180027
0.34489844159110516,1.166378400023519,-0.09703355987837195,-0.13257862437588372,-0.4019695800977618,1.4893543416628814,1.7068192354889493
-0.5352558412737494,-0.1762559935850596,-1.0681110319425873,0.7440696118694603,-1.3657161721314828,-0.1306011933466051,-0.21395927245312796
-1.7534085424698171,0.15318064796648317,1.3237962975063686,-0.8114832551168362,0.14497802373353655,1.526740822073857,-0.125451746836015
-1.0150596011223108,-1.8810361837184828,0.981233898820026,-0.05776442020898006,0.6845495214948604,0.8456968438607126,0.5521939599126902
-0.688877220970583,-0.4490693756778619,0.6746200999351188,-0.4440393387047363,0.3812418463172003,2.6449559852323934,-0.058961002597886766
0.975638260975667,0.13367512716167296,-0.6151329926675727,0.46188963888653495,2.016121209858628,2.265580174122122,-0.9631626451999844
-0.029944709790859586,-0.5316333773205586,-0.49138702432195364,0.7977918929057961,0.21526087270463784,-1.0283538910458785,0.041677866263461566
-1.715809252907184,-3.349131088157952,0.24471407445483767,0.28910713396083604,-0.006911563084572743,2.5130616385311417,0.414069237389234
-1.6289705960237806,1.1725901361681688,-0.1670158162513139,0.0029803661815505787,0.2508184883434183,0.5247149048355703,-0.3198939063251241
-0.690127865534741,1.1293999239435462,-0.0791536907631985,-0.23393962319953893,-2.089186025643232,0.691587425537886,1.4420910086256216
-1.2999092813611053,0.5456833189694572,1.246884812348844,-0.7984419838085605,-0.17502818132993223,1.0825502087351895,-0.008038698990546546
0.6729303421417577,2.0493673868229494,-0.19347640751443257,-0.352500694771286,-0.7398462578683623,2.028098000298413,1.3206797382613507
1.8807620516944916,0.13416729717203146,0.1651674125495737,-0.03331608786744619,1.3835768086836289,2.6539437536949264,0.5028475281245004
2.1722460840714506,-0.3829406346673624,-2.3062096264148986,1.4685284837309207,-1.7192955102573277,0.5042000577344777,0.1462915544224205
0.09067955539524054,-1.5109518089784533,0.21906350015950463,0.32838215290695294,0.47216130590432476,0.9550817597449891,1.4365211175424106
-1.431762517074132,0.39184654490466475,-0.021389918295811803,0.23529670577623996,0.27122053956863257,-0.569200939447785,-0.24860322912825344
-2.213300663097615,0.25800889624258744,0.3719963619705579,-0.002694815540132173,0.4669406741185884,-0.43811922496792394,-0.5538113362736302
-0.9907224196143881,-0.21397867229447942,0.9590066429605738,-0.13493079286093876,-0.13757288923145558,-0.9663048481424568,1.6825872078589923
0.7755144998679062,2.0825988403692794,0.2669261253347348,-0.5487488382836474,-1.0899105450069446,1.3103765181073646,0.5003979383025166
1.2841708463990118,1.3465661536997398,-0.3434095386915103,0.054122088149036546,-0.7942821124163201,1.0691020930127724,1.6947961584410294
-2.5423968856075554,0.2055572560554903,0.4624923114512199,-0.059020362515096056,0.5819491248342832,-0.3252371092931884,-0.5498613279243165
-1.7774004242895003,-1.245363653989446,-0.8091501457094921,0.8289904502547913,-0.6057174004317559,-0.1923957810737031,0.31089666709242875
-1.2621368213906472,-0.8608809997564341,0.953734875315912,-0.10864750207836868,0.2986107951372686,-0.11135667637466716,1.420714150785149
-0.4287627095030392,-1.414742663560691,0.6108788044347971,-0.11353309465060928,0.598740521036637,2.0893919781914834,0.20081336795619462
0.9604607332580086,2.4672503389956986,-0.4375724163170511,0.03431467730985023,0.9358075199857869,0.9282991272375882,-0.6423478036136051
-0.8935312250538452,-1.1112870100929566,-0.8056577079876904,0.7010309007307859,1.2426790328943498,1.9590307601757586,-0.24197836791530605
-2.1070486312975527,0.053303759934719294,0.23518260706284844,0.07782655564906953,0.6010199800293139,-0.07621100457272102,-0.5210077842684353
1.125642743616276,2.7157368114798945,0.9353375503644071,-0.8220375316287725,0.1892508848138109,0.7777493242285132,0.4080140081017513
-0.22086036031469,1.412720634410378,1.7209501456140182,-1.185714007976285,0.9667497955551978,1.6892454913711805,-0.9837466823867276
0.263873081655872,0.6672825627696265,0.6475170474364974,-0.19569572093497195,-0.7691655148674124,-0.5710014146357303,1.1101137531575203
-0.9155744143737199,0.6460998482316476,-0.6029955233956317,0.5134581653052988,0.2647128236458757,-0.2623492398567862,0.5973516470911638
-0.5698353730729638,-2.4992628589655315,0.7532893371707373,0.07970771835609423,-1.2353385053271848,0.2392220673603778,-0.55127145072173
0.7110725034348006,-0.18509937868099102,-0.2671517072429004,0.5368338282838968,1.9037911721367191,0.7091838488238492,-0.6629820363346889
-0.15938478318528,2.136351753901277,-1.3137822400908858,0.3315767820807855,-0.01622234738657381,1.8337137687657927,0.4544490932575248
-0.02690329015455628,1.4627248404594588,-0.34330816301151973,0.15267737486874453,-0.48909876562910953,-0.32440573085551855,-0.7738814436755529
-0.20582906271655954,-0.4019899635797359,-1.120772102170708,0.8282193280984513,0.7950355574330011,1.3394733921267539,0.35374168288060953
-1.3600863543257578,0.31036484665375463,-0.3192599026960608,0.36803758218305843,0.46594525391067637,-0.01167646221391527,0.15186784705466352
0.5142393719693424,-0.023976612551358904,-0.6395902063156819,0.8766890459279952,-0.19246006876172034,-1.7258272320121981,0.31554121996796863
-0.4234860217440937,0.4669630630353507,0.49557509113603765,-0.17407466731649843,-0.25391253597733404,0.2637549851866307,1.6362000659686893
-1.8489545799473486,0.18043041159820986,-0.055620195487060584,0.21690728541359844,0.5977661220679359,0.07721484522277854,-0.09803034615872827
-0.4591754111006529,-0.24933799412994434,1.4914031480200953,-0.2841876833627897,1.4575546877835692,-0.7522016551297653,1.2756714389288606
-1.2078761668660483,1.0163435317213032,1.2368783457023715,-1.0459946879107958,-0.26025923874584533,2.0673252434535225,-0.6754057101021919
